년,월,지역,지수
2024,6,남구,93.8821104
2024,6,북구,95.0117578
2024,6,광산구,92.24444098
2024,6,대전,87.17387471
2024,6,동구,93.22982812
2024,6,중구,89.38779703
2024,6,서구,85.66287281
2024,6,유성구,84.31967575
2024,6,대덕구,89.76050206
2024,6,울산,90.91781598
2024,6,중구,91.73557768
2024,6,남구,91.10899802
2024,6,동구,85.55666866
2024,6,북구,91.34984641
2024,6,울주군,93.39464707
2024,6,세종,82.22132122
2024,6,경기,85.83591378
2024,6,수원시,83.59487905
2024,6,수원시 장안구,80.78230333
2024,6,수원시 권선구,85.14439492
2024,6,수원시 팔달구,87.94808673
2024,6,수원시 영통구,82.80882886
2024,6,성남시,91.119981
2024,6,성남시 수정구,89.01349337
2024,6,성남시 중원구,82.51153861
2024,6,성남시 분당구,93.30969175
2024,6,의정부시,82.13469397
2024,6,안양시,84.68223048
2024,6,안양시 만안구,88.97073651
2024,6,안양시 동안구,82.66034251
2024,6,부천시,89.11623157
2024,6,부천시 원미구,89.11949527
2024,6,부천시 소사구,89.34019202
2024,6,부천시 오정구,88.533585
2024,6,광명시,81.76436557
2024,6,평택시,93.4585429
2024,6,동두천시,79.22594766
2024,6,안산시,87.52279891
2024,6,안산시 상록구,87.82283017
2024,6,안산시 단원구,87.25593103
2024,6,고양시,83.63282982
2024,6,고양시 덕양구,83.20768868
2024,6,고양시 일산동구,84.1403875
2024,6,고양시 일산서구,84.0349446
2024,6,과천시,94.94184543
2024,6,구리시,90.94590345
2024,6,남양주시,83.72205855
2024,6,오산시,80.98715452
2024,6,시흥시,86.79919754
2024,6,군포시,80.24685918
2024,6,의왕시,81.43087803
2024,6,하남시,89.12439039
2024,6,용인시,86.55336643
2024,6,용인시 처인구,92.90747978
2024,6,용인시 기흥구,85.64831727
2024,6,용인시 수지구,85.86924386
2024,6,파주시,89.06215341
2024,6,이천시,98.74783799
2024,6,안성시,91.16223638
2024,6,김포시,85.21688688
2024,6,화성시,82.45219
2024,6,광주시,86.86354065
2024,6,양주시,81.5552075
2024,6,포천시,92.76289158
2024,6,여주시,100.4343211
2024,6,연천군,103.2198284
2024,6,가평군,95.68431541
2024,6,양평군,94.10587081
2024,6,충북,96.74377317
2024,6,청주시,94.98926362
2024,6,청주시 상당구,95.8864226
2024,6,청주시 서원구,93.81125315
2024,6,청주시 흥덕구,93.81449045
2024,6,청주시 청원구,97.43863965
2024,6,충주시,98.96080516
2024,6,제천시,103.0186006
2024,6,보은군,103.6605426
2024,6,옥천군,109.9880465
2024,6,영동군,101.828272
2024,6,증평군,144.3530786
2024,6,진천군,93.57512346
2024,6,괴산군,103.0709159
2024,6,음성군,98.71314375
2024,6,단양군,107.2962548
2024,6,충남,94.07504983
2024,6,천안시,93.9260486
2024,6,천안시 동남구,94.60210019
2024,6,천안시 서북구,93.5249844
2024,6,공주시,94.88355511
2024,6,보령시,104.5606975
2024,6,아산시,92.10272589
2024,6,서산시,97.53944431
2024,6,논산시,109.7675712
2024,6,계룡시,82.98654626
2024,6,당진시,91.59971193
2024,6,금산군,93.11184576
2024,6,부여군,110.6769484
2024,6,서천군,99.45446839
2024,6,청양군,100.446414
2024,6,홍성군,83.90479813
2024,6,예산군,100.9715511
2024,6,태안군,105.7191351
2024,6,전남,93.51913313
2024,6,목포시,99.43332798
2024,6,여수시,89.28430543
2024,6,순천시,92.36428374
2024,6,나주시,88.47775614
2024,6,광양시,90.96512167
2024,6,담양군,101.6440451
2024,6,곡성군,95.07664943
2024,6,구례군,94.07870744
2024,6,고흥군,105.7870851
2024,6,보성군,116.3827794
2024,6,화순군,105.8596935
2024,6,장흥군,101.5338799
2024,6,강진군,104.9274541
2024,6,해남군,111.5242365
2024,6,영암군,105.3447055
2024,6,무안군,92.32736842
2024,6,함평군,102.2628397
2024,6,영광군,101.3691761
2024,6,장성군,103.609817
2024,6,완도군,106.0202537
2024,6,진도군,117.021124
2024,6,경북,96.83667611
2024,6,포항시,93.01373658
2024,6,포항시 남구,94.44338334
2024,6,포항시 북구,92.21312905
2024,6,경주시,97.76001931
2024,6,김천시,102.5654368
2024,6,안동시,104.2605268
2024,6,구미시,94.41635456
2024,6,영주시,116.8012308
2024,6,영천시,106.9030483
2024,6,상주시,107.7536191
2024,6,문경시,110.0570506
2024,6,경산시,93.30664385
2024,6,의성군,120.1512725
2024,6,영덕군,106.5212017
2024,6,청도군,113.005448
2024,6,고령군,100.4295288
2024,6,성주군,96.53878371
2024,6,칠곡군,101.366218
2024,6,예천군,94.43405219
2024,6,봉화군,98.79356402
2024,6,경남,94.35556914
2024,6,창원시,95.45312056
2024,6,창원시 의창구,94.89778195
2024,6,창원시 성산구,90.43597254
2024,6,창원시 마산합포구,98.22599598
2024,6,창원시 마산회원구,100.5819164
2024,6,창원시 진해구,98.76206968
2024,6,진주시,100.9621701
2024,6,통영시,99.13996704
2024,6,사천시,101.3118012
2024,6,김해시,90.08459588
2024,6,밀양시,105.7091136
2024,6,거제시,86.06824173
2024,6,양산시,93.44922916
2024,6,의령군,122.9625446
2024,6,함안군,102.6249383
2024,6,창녕군,101.9695236
2024,6,고성군,105.0570807
2024,6,남해군,100.9026504
2024,6,하동군,104.0318345
2024,6,산청군,105.103536
2024,6,함양군,104.6614168
2024,6,거창군,97.71547639
2024,6,합천군,114.5022106
2024,6,제주,98.10713342
2024,6,제주시,97.94613201
2024,6,서귀포시,101.9862009
2024,6,강원,102.459377
2024,6,춘천시,105.2135628
2024,6,원주시,98.34831204
2024,6,강릉시,100.4749712
2024,6,동해시,110.9292295
2024,6,태백시,103.1377725
2024,6,속초시,102.3937972
2024,6,삼척시,107.4702882
2024,6,홍천군,104.5383673
2024,6,횡성군,115.7399881
2024,6,영월군,102.2986844
2024,6,평창군,108.8962103
2024,6,정선군,100.2528444
2024,6,철원군,101.2412058
2024,6,화천군,107.5741957
2024,6,양구군,110.0015923
2024,6,인제군,106.0261663
2024,6,고성군,109.1573515
2024,6,양양군,113.758814
2024,6,전북,98.50895535
2024,6,전주시,100.109062
2024,6,전주시 완산구,99.8729466
2024,6,전주시 덕진구,100.4507964
2024,6,군산시,94.03311565
2024,6,익산시,94.07394757
2024,6,정읍시,108.1581603
2024,6,남원시,105.7166817
2024,6,김제시,105.5330326
2024,6,완주군,100.0485679
2024,6,무주군,97.00355924
2024,6,임실군,102.8304297
2024,6,순창군,98.78664881
2024,6,고창군,118.4211199
2024,6,부안군,113.3686138
2024,7,전국,89.30055751
2024,7,서울,90.74623745
2024,7,강북14개구,88.12133312
2024,7,종로구,98.36678209
2024,7,중구,93.81307455
2024,7,용산구,100.7664732
2024,7,성동구,93.70710431
2024,7,광진구,94.71562416
2024,7,동대문구,86.78097809
2024,7,중랑구,88.03714158
2024,7,성북구,85.89793826
2024,7,강북구,86.39079152
2024,7,도봉구,80.93982564
2024,7,노원구,82.40778439
2024,7,은평구,90.64754351
2024,7,서대문구,89.88636722
2024,7,마포구,94.79473867
2024,7,강남11개구,93.179662
2024,7,양천구,94.69824045
2024,7,강서구,88.91647408
2024,7,구로구,87.32315629
2024,7,금천구,88.93164055
2024,7,영등포구,94.12676996
2024,7,동작구,91.27799662
2024,7,관악구,88.25084955
2024,7,서초구,97.76358296
2024,7,강남구,98.5756129
2024,7,송파구,94.84308335
2024,7,강동구,91.77423487
2024,7,수도권,87.09885152
2024,7,6개광역시,86.75304419
2024,7,5개광역시,87.51366389
2024,7,기타지방,95.56781863
2024,7,부산,88.04815225
2024,7,중구,99.37932676
2024,7,서구,94.51242764
2024,7,동구,86.78123507
2024,7,영도구,88.49031186
2024,7,부산진구,86.24537151
2024,7,동래구,88.58281878
2024,7,남구,87.72596003
2024,7,북구,91.19735084
2024,7,해운대구,82.24034431
2024,7,사하구,93.05796612
2024,7,금정구,90.11579192
2024,7,강서구,85.98511206
2024,7,연제구,86.28160563
2024,7,수영구,84.87669247
2024,7,사상구,93.27137769
2024,7,기장군,89.11125524
2024,7,대구,82.08076524
2024,7,중구,82.92253451
2024,7,동구,85.9577079
2024,7,서구,79.77998818
2024,7,남구,79.77430953
2024,7,북구,86.81271178
2024,7,수성구,80.99136851
2024,7,달서구,76.80878701
2024,7,달성군,85.73860334
2024,7,인천,84.08749001
2024,7,중구,89.28786894
2024,7,동구,87.57427766
2024,7,미추홀구,90.03451468
2024,7,연수구,79.46454658
2024,7,남동구,84.04032905
2024,7,부평구,80.44972671
2024,7,계양구,84.74093249
2024,7,서구,86.53169827
2024,7,강화군,105.6671442
2024,7,광주,93.47420818
2024,7,동구,91.91065587
2024,7,서구,94.15657749
2024,7,남구,93.65474413
2024,7,북구,94.57510159
2024,7,광산구,91.98355899
2024,7,대전,87.05758038
2024,7,동구,93.03770522
2024,7,중구,89.22238882
2024,7,서구,85.54160311
2024,7,유성구,84.26720612
2024,7,대덕구,89.65295206
2024,7,울산,90.88959227
2024,7,중구,91.93832624
2024,7,남구,91.10439941
2024,7,동구,85.28149011
2024,7,북구,91.48011202
2024,7,울주군,93.13671617
2024,7,세종,81.7405809
2024,7,경기,85.86499871
2024,7,수원시,83.86377629
2024,7,수원시 장안구,80.99452245
2024,7,수원시 권선구,85.32587713
2024,7,수원시 팔달구,88.11677924
2024,7,수원시 영통구,83.21812984
2024,7,성남시,91.84803073
2024,7,성남시 수정구,89.80882796
2024,7,성남시 중원구,82.48272814
2024,7,성남시 분당구,94.21071574
2024,7,의정부시,82.02104285
2024,7,안양시,84.8234408
2024,7,안양시 만안구,88.90531916
2024,7,안양시 동안구,82.89412512
2024,7,부천시,89.2528841
2024,7,부천시 원미구,89.31387027
2024,7,부천시 소사구,89.43894159
2024,7,부천시 오정구,88.48993492
2024,7,광명시,81.95087132
2024,7,평택시,92.84585284
2024,7,동두천시,78.57279612
2024,7,안산시,87.31150856
2024,7,안산시 상록구,87.52424224
2024,7,안산시 단원구,87.10934633
2024,7,고양시,83.55127197
2024,7,고양시 덕양구,83.40746465
2024,7,고양시 일산동구,83.82701503
2024,7,고양시 일산서구,83.77367594
2024,7,과천시,97.39645498
2024,7,구리시,90.8556396
2024,7,남양주시,83.53361116
2024,7,오산시,80.8874467
2024,7,시흥시,86.74532446
2024,7,군포시,80.21621582
2024,7,의왕시,81.38298392
2024,7,하남시,89.80070674
2024,7,용인시,86.66094835
2024,7,용인시 처인구,92.68279958
2024,7,용인시 기흥구,85.62951625
2024,7,용인시 수지구,86.20543789
2024,7,파주시,88.74268137
2024,7,이천시,98.08815424
2024,7,안성시,90.64773153
2024,7,김포시,85.31427879
2024,7,화성시,82.66859627
2024,7,광주시,86.61571374
2024,7,양주시,81.39348653
2024,7,포천시,92.20111632
2024,7,여주시,100.0205266
2024,7,연천군,103.2198284
2024,7,가평군,95.68431541
2024,7,양평군,94.07253318
2024,7,충북,96.70349006
2024,7,청주시,94.97116224
2024,7,청주시 상당구,95.76369936
2024,7,청주시 서원구,93.78975434
2024,7,청주시 흥덕구,93.80149523
2024,7,청주시 청원구,97.52918211
2024,7,충주시,98.89502981
2024,7,제천시,103.0756294
2024,7,보은군,103.6605426
2024,7,옥천군,109.9880465
2024,7,영동군,101.828272
2024,7,증평군,144.3437901
2024,7,진천군,93.51663705
2024,7,괴산군,103.0709159
2024,7,음성군,98.35223241
2024,7,단양군,106.5160049
2024,7,충남,94.05793997
2024,7,천안시,93.96541824
2024,7,천안시 동남구,94.66786732
2024,7,천안시 서북구,93.54854667
2024,7,공주시,94.65123129
2024,7,보령시,105.3116098
2024,7,아산시,91.94767169
2024,7,서산시,97.37123066
2024,7,논산시,110.4676974
2024,7,계룡시,83.18698914
2024,7,당진시,91.33627277
2024,7,금산군,93.11184576
2024,7,부여군,110.8003903
2024,7,서천군,99.51388199
2024,7,청양군,100.446414
2024,7,홍성군,83.85779249
2024,7,예산군,100.9209382
2024,7,태안군,105.7191351
2024,7,전남,93.29888247
2024,7,목포시,99.25934446
2024,7,여수시,89.07325324
2024,7,순천시,91.99926924
2024,7,나주시,88.0328561
2024,7,광양시,90.9896626
2024,7,담양군,101.8246256
2024,7,곡성군,95.07664943
2024,7,구례군,94.07870744
2024,7,고흥군,105.7870851
2024,7,보성군,116.9054965
2024,7,화순군,106.2556816
2024,7,장흥군,101.5338799
2024,7,강진군,104.9274541
2024,7,해남군,111.732674
2024,7,영암군,105.6224179
2024,7,무안군,91.50173927
2024,7,함평군,102.2628397
2024,7,영광군,101.666537
2024,7,장성군,102.8976774
2024,7,완도군,106.0202537
2024,7,진도군,117.021124
2024,7,경북,96.68370018
2024,7,포항시,92.6785541
2024,7,포항시 남구,94.41090241
2024,7,포항시 북구,91.71727291
2024,7,경주시,97.74347696
2024,7,김천시,102.6941587
2024,7,안동시,104.3217237
2024,7,구미시,94.22368175
2024,7,영주시,117.0834517
2024,7,영천시,106.841548
2024,7,상주시,108.4161771
2024,7,문경시,110.0570506
2024,7,경산시,93.00372948
2024,7,의성군,123.8259027
2024,7,영덕군,102.4234263
2024,7,청도군,113.2930751
2024,7,고령군,100.0402404
2024,7,성주군,96.53878371
2024,7,칠곡군,101.2957387
2024,7,예천군,94.56325147
2024,7,봉화군,99.78590998
2024,7,경남,94.18414772
2024,7,창원시,95.29569413
2024,7,창원시 의창구,94.71633179
2024,7,창원시 성산구,90.297374
2024,7,창원시 마산합포구,98.06527397
2024,7,창원시 마산회원구,100.4226777
2024,7,창원시 진해구,98.59289401
2024,7,진주시,101.2493434
2024,7,통영시,98.97703327
2024,7,사천시,101.2567241
2024,7,김해시,89.93053494
2024,7,밀양시,105.8848537
2024,7,거제시,85.18706917
2024,7,양산시,93.2713054
2024,7,의령군,123.1321969
2024,7,함안군,102.6594972
2024,7,창녕군,101.9695236
2024,7,고성군,105.3721835
2024,7,남해군,100.9026504
2024,7,하동군,104.0318345
2024,7,산청군,105.103536
2024,7,함양군,104.4366568
2024,7,거창군,97.15386354
2024,7,합천군,114.5022106
2024,7,제주,97.9422298
2024,7,제주시,97.73278817
2024,7,서귀포시,101.9856524
2024,7,강원,102.4187864
2024,7,춘천시,105.3516267
2024,7,원주시,98.30731481
2024,7,강릉시,100.0087343
2024,7,동해시,110.8338148
2024,7,태백시,103.0706255
2024,7,속초시,102.5055776
2024,7,삼척시,107.534379
2024,7,홍천군,103.9818831
2024,7,횡성군,115.8457128
2024,7,영월군,102.967072
2024,7,평창군,109.1806461
2024,7,정선군,100.2528444
2024,7,철원군,101.366826
2024,7,화천군,107.5741957
2024,7,양구군,110.0015923
2024,7,인제군,106.0261663
2024,7,고성군,108.868241
2024,7,양양군,114.2433909
2024,7,전북,98.68339275
2024,7,전주시,100.6964581
2024,7,전주시 완산구,100.4295397
2024,7,전주시 덕진구,101.0713428
2024,7,군산시,93.51521442
2024,7,익산시,93.66263289
2024,7,정읍시,108.5490156
2024,7,남원시,105.7310777
2024,7,김제시,105.7667748
2024,7,완주군,100.5078542
2024,7,무주군,97.37309661
2024,7,임실군,102.8304297
2024,7,순창군,98.78664881
2024,7,고창군,119.5016887
2024,7,부안군,114.8287209
2024,8,전국,89.40586765
2024,8,서울,91.55536061
2024,8,강북14개구,88.66446466
2024,8,종로구,98.81019407
2024,8,중구,94.37253928
2024,8,용산구,101.5141982
2024,8,성동구,94.87510451
2024,8,광진구,96.26670432
2024,8,동대문구,87.6394357
2024,8,중랑구,88.19741652
2024,8,성북구,86.70064089
2024,8,강북구,86.69209664
2024,8,도봉구,80.90657191
2024,8,노원구,82.38204542
2024,8,은평구,91.04002215
2024,8,서대문구,90.69884022
2024,8,마포구,96.09123566
2024,8,강남11개구,94.2418804
2024,8,양천구,95.62105895
2024,8,강서구,89.08165108
2024,8,구로구,87.62629021
2024,8,금천구,88.87269492
2024,8,영등포구,94.88761185
2024,8,동작구,92.35536626
2024,8,관악구,88.74877634
2024,8,서초구,99.09947437
2024,8,강남구,100.144844
2024,8,송파구,96.6862293
2024,8,강동구,93.64416162
2024,8,수도권,87.4302932
2024,8,6개광역시,86.63364509
2024,8,5개광역시,87.3384085
2024,8,기타지방,95.48504754
2024,8,부산,87.80378565
2024,8,중구,98.81931384
2024,8,서구,94.41259012
2024,8,동구,86.09783967
2024,8,영도구,88.28082471
2024,8,부산진구,86.18766614
2024,8,동래구,88.44503925
2024,8,남구,87.73952422
2024,8,북구,90.76994728
2024,8,해운대구,81.63392746
2024,8,사하구,92.98944427
2024,8,금정구,90.00151184
2024,8,강서구,85.80022127
2024,8,연제구,86.16437545
2024,8,수영구,84.61946223
2024,8,사상구,93.02498902
2024,8,기장군,88.73546462
2024,8,대구,81.90039827
2024,8,중구,83.114612
2024,8,동구,85.86592844
2024,8,서구,79.51548264
2024,8,남구,79.55495297
2024,8,북구,86.44715393
2024,8,수성구,80.72873571
2024,8,달서구,76.75267491
2024,8,달성군,85.53983918
2024,8,인천,84.1581838
2024,8,중구,89.50623973
2024,8,동구,87.61922255
2024,8,미추홀구,89.81642248
2024,8,연수구,79.44935024
2024,8,남동구,84.0162202
2024,8,부평구,80.41593622
2024,8,계양구,84.65374034
2024,8,서구,87.01635182
2024,8,강화군,105.6671442
2024,8,광주,93.22011389
2024,8,동구,91.76621217
2024,8,서구,94.08034639
2024,8,남구,93.49702287
2024,8,북구,94.29655573
2024,8,광산구,91.5429888
2024,8,대전,86.98205158
2024,8,동구,92.91244674
2024,8,중구,89.05996562
2024,8,서구,85.48793209
2024,8,유성구,84.30579974
2024,8,대덕구,89.3953319
2024,8,울산,90.91496935
2024,8,중구,92.13766838
2024,8,남구,91.08662164
2024,8,동구,85.00734188
2024,8,북구,91.6998926
2024,8,울주군,93.07534408
2024,8,세종,81.34105843
2024,8,경기,86.0225414
2024,8,수원시,84.3336243
2024,8,수원시 장안구,81.43889077
2024,8,수원시 권선구,85.91735742
2024,8,수원시 팔달구,88.24481888
2024,8,수원시 영통구,83.73421298
2024,8,성남시,92.60314432
2024,8,성남시 수정구,90.96542215
2024,8,성남시 중원구,83.00109961
2024,8,성남시 분당구,94.94128114
2024,8,의정부시,81.97129946
2024,8,안양시,85.13667522
2024,8,안양시 만안구,89.03550087
2024,8,안양시 동안구,83.28941852
2024,8,부천시,89.37459848
2024,8,부천시 원미구,89.47487719
2024,8,부천시 소사구,89.56705915
2024,8,부천시 오정구,88.40730846
2024,8,광명시,82.11417585
2024,8,평택시,92.52861728
2024,8,동두천시,77.7781839
2024,8,안산시,87.40359919
2024,8,안산시 상록구,87.55887636
2024,8,안산시 단원구,87.24408316
2024,8,고양시,83.61845029
2024,8,고양시 덕양구,83.7519183
2024,8,고양시 일산동구,83.83033146
2024,8,고양시 일산서구,83.55366762
2024,8,과천시,98.9144814
2024,8,구리시,91.07518321
2024,8,남양주시,83.47846214
2024,8,오산시,80.80141444
2024,8,시흥시,86.8698953
2024,8,군포시,80.31531005
2024,8,의왕시,81.5287195
2024,8,하남시,90.82783517
2024,8,용인시,86.8526353
2024,8,용인시 처인구,92.47340031
2024,8,용인시 기흥구,85.75261486
2024,8,용인시 수지구,86.58776496
2024,8,파주시,88.67218332
2024,8,이천시,97.37307822
2024,8,안성시,90.18960394
2024,8,김포시,85.51865127
2024,8,화성시,83.03103864
2024,8,광주시,86.45341289
2024,8,양주시,81.18658543
2024,8,포천시,92.01246133
2024,8,여주시,99.99223758
2024,8,연천군,103.2198284
2024,8,가평군,94.93792897
2024,8,양평군,93.09450739
2024,8,충북,96.68707208
2024,8,청주시,94.97966428
2024,8,청주시 상당구,95.69800165
2024,8,청주시 서원구,93.74879206
2024,8,청주시 흥덕구,93.75567361
2024,8,청주시 청원구,97.76552988
2024,8,충주시,98.82801149
2024,8,제천시,103.0543162
2024,8,보은군,103.6605426
2024,8,옥천군,109.9880465
2024,8,영동군,101.828272
2024,8,증평군,144.277318
2024,8,진천군,93.32223056
2024,8,괴산군,103.0709159
2024,8,음성군,98.39020392
2024,8,단양군,105.7221033
2024,8,충남,94.00931135
2024,8,천안시,93.93704825
2024,8,천안시 동남구,94.58358522
2024,8,천안시 서북구,93.5536641
2024,8,공주시,94.42629336
2024,8,보령시,105.6371518
2024,8,아산시,91.83174906
2024,8,서산시,97.2725658
2024,8,논산시,110.7119172
2024,8,계룡시,83.72022542
2024,8,당진시,91.12074943
2024,8,금산군,93.02315248
2024,8,부여군,110.9070814
2024,8,서천군,99.51388199
2024,8,청양군,100.446414
2024,8,홍성군,83.51546083
2024,8,예산군,100.9209382
2024,8,태안군,105.838169
2024,8,전남,93.08782277
2024,8,목포시,99.10373281
2024,8,여수시,88.83670174
2024,8,순천시,91.7215766
2024,8,나주시,87.18349089
2024,8,광양시,90.88877807
2024,8,담양군,101.8246256
2024,8,곡성군,95.13798198
2024,8,구례군,94.07870744
2024,8,고흥군,105.7870851
2024,8,보성군,116.8140987
2024,8,화순군,106.4907238
2024,8,장흥군,101.8329679
2024,8,강진군,106.1129882
2024,8,해남군,112.9896377
2024,8,영암군,106.5840122
2024,8,무안군,91.07186847
2024,8,함평군,102.2628397
2024,8,영광군,102.0970416
2024,8,장성군,102.8976774
2024,8,완도군,105.3198928
2024,8,진도군,117.5664228
2024,8,경북,96.56634631
2024,8,포항시,92.39515422
2024,8,포항시 남구,94.30392694
2024,8,포항시 북구,91.34120215
2024,8,경주시,97.79035181
2024,8,김천시,102.874012
2024,8,안동시,104.4396005
2024,8,구미시,93.98316312
2024,8,영주시,117.7803352
2024,8,영천시,106.9267973
2024,8,상주시,108.8719016
2024,8,문경시,110.1159254
2024,8,경산시,92.75168214
2024,8,의성군,123.8259027
2024,8,영덕군,102.4234263
2024,8,청도군,113.8106688
2024,8,고령군,100.0402404
2024,8,성주군,96.53878371
2024,8,칠곡군,101.2957387
2024,8,예천군,94.62560646
2024,8,봉화군,99.78590998
2024,8,경남,94.07878908
2024,8,창원시,95.19863002
2024,8,창원시 의창구,94.58267422
2024,8,창원시 성산구,90.2838712
2024,8,창원시 마산합포구,97.93964941
2024,8,창원시 마산회원구,100.3616128
2024,8,창원시 진해구,98.34830809
2024,8,진주시,101.6046833
2024,8,통영시,98.86482806
2024,8,사천시,101.3343933
2024,8,김해시,89.82306387
2024,8,밀양시,106.4552671
2024,8,거제시,84.4948931
2024,8,양산시,93.09077406
2024,8,의령군,123.1321969
2024,8,함안군,102.720881
2024,8,창녕군,102.0871707
2024,8,고성군,105.6102436
2024,8,남해군,100.9026504
2024,8,하동군,104.0318345
2024,8,산청군,105.103536
2024,8,함양군,104.3601455
2024,8,거창군,96.76432816
2024,8,합천군,114.5022106
2024,8,제주,97.88036824
2024,8,제주시,97.65511535
2024,8,서귀포시,101.9773341
2024,8,강원,102.3620347
2024,8,춘천시,105.3908192
2024,8,원주시,98.26453259
2024,8,강릉시,99.6424116
2024,8,동해시,110.8338148
2024,8,태백시,103.0706255
2024,8,속초시,102.3441179
2024,8,삼척시,107.534379
2024,8,홍천군,103.9797265
2024,8,횡성군,115.8973549
2024,8,영월군,102.967072
2024,8,평창군,109.9998624
2024,8,정선군,100.2528444
2024,8,철원군,101.366826
2024,8,화천군,107.5741957
2024,8,양구군,110.0015923
2024,8,인제군,106.0261663
2024,8,고성군,108.545363
2024,8,양양군,114.8476287
2024,8,전북,98.78018473
2024,8,전주시,101.0662371
2024,8,전주시 완산구,100.7446407
2024,8,전주시 덕진구,101.4998727
2024,8,군산시,93.31171987
2024,8,익산시,93.32351703
2024,8,정읍시,108.801041
2024,8,남원시,105.6593045
2024,8,김제시,105.6561996
2024,8,완주군,100.7343657
2024,8,무주군,97.37309661
2024,8,임실군,104.1217876
2024,8,순창군,98.78664881
2024,8,고창군,119.5016887
2024,8,부안군,114.9118105
2024,9,전국,89.56649158
2024,9,서울,92.35442711
2024,9,강북14개구,89.25658174
2024,9,종로구,99.2509363
2024,9,중구,95.56163265
2024,9,용산구,102.1204122
2024,9,성동구,95.9917321
2024,9,광진구,97.40017341
2024,9,동대문구,88.40139229
2024,9,중랑구,88.37659453
2024,9,성북구,87.56562611
2024,9,강북구,86.97362052
2024,9,도봉구,81.1539651
2024,9,노원구,82.59911991
2024,9,은평구,91.34624761
2024,9,서대문구,91.60640232
2024,9,마포구,97.14245401
2024,9,강남11개구,95.23867843
2024,9,양천구,96.78172924
2024,9,강서구,89.57181562
2024,9,구로구,87.82650643
2024,9,금천구,88.86341701
2024,9,영등포구,95.88433895
2024,9,동작구,93.09932597
2024,9,관악구,89.23129508
2024,9,서초구,100.0440258
2024,9,강남구,101.8672631
2024,9,송파구,98.39047923
2024,9,강동구,94.71007848
2024,9,수도권,87.82416092
2024,9,6개광역시,86.58324313
2024,9,5개광역시,87.21186915
2024,9,기타지방,95.45295172
2024,9,부산,87.66473077
2024,9,중구,98.81931384
2024,9,서구,94.35293902
2024,9,동구,85.86097905
2024,9,영도구,88.03821536
2024,9,부산진구,85.99018439
2024,9,동래구,88.34150538
2024,9,남구,87.68785932
2024,9,북구,90.74373094
2024,9,해운대구,81.40583148
2024,9,사하구,92.85282729
2024,9,금정구,89.64536618
2024,9,강서구,85.61667233
2024,9,연제구,86.07641813
2024,9,수영구,84.65516929
2024,9,사상구,92.79843434
2024,9,기장군,88.74424355
2024,9,대구,81.70060163
2024,9,중구,83.21750561
2024,9,동구,85.70515945
2024,9,서구,78.31672134
2024,9,남구,79.38602267
2024,9,북구,86.17579726
2024,9,수성구,80.58707578
2024,9,달서구,76.65802814
2024,9,달성군,85.24018732
2024,9,인천,84.36674423
2024,9,중구,89.6993093
2024,9,동구,87.62712972
2024,9,미추홀구,89.79474336
2024,9,연수구,79.4754055
2024,9,남동구,84.15935287
2024,9,부평구,80.59406877
2024,9,계양구,84.77517255
2024,9,서구,87.64681539
2024,9,강화군,105.6671442
2024,9,광주,93.06000595
2024,9,동구,91.77422791
2024,9,서구,93.95929636
2024,9,남구,93.42193821
2024,9,북구,94.01296404
2024,9,광산구,91.39941498
2024,9,대전,86.94264443
2024,9,동구,92.83538688
2024,9,중구,88.87448417
2024,9,서구,85.47723853
2024,9,유성구,84.32586064
2024,9,대덕구,89.3413093
2024,9,울산,90.93779154
2024,9,중구,92.30438796
2024,9,남구,91.15328642
2024,9,동구,84.87904746
2024,9,북구,91.73204104
2024,9,울주군,93.03684773
2024,9,세종,81.09845793
2024,9,경기,86.26236999
2024,9,수원시,84.86490311
2024,9,수원시 장안구,81.93605772
2024,9,수원시 권선구,86.46512454
2024,9,수원시 팔달구,88.64858636
2024,9,수원시 영통구,84.32083921
2024,9,성남시,93.47459837
2024,9,성남시 수정구,92.43300426
2024,9,성남시 중원구,83.48238415
2024,9,성남시 분당구,95.79314396
2024,9,의정부시,81.99156144
2024,9,안양시,85.5640163
2024,9,안양시 만안구,89.29864511
2024,9,안양시 동안구,83.79016652
2024,9,부천시,89.60176523
2024,9,부천시 원미구,89.87991239
2024,9,부천시 소사구,89.62745921
2024,9,부천시 오정구,88.205082
2024,9,광명시,82.42514082
2024,9,평택시,92.29936526
2024,9,동두천시,77.39275443
2024,9,안산시,87.45987991
2024,9,안산시 상록구,87.49502166
2024,9,안산시 단원구,87.38973613
2024,9,고양시,83.69306304
2024,9,고양시 덕양구,84.0178777
2024,9,고양시 일산동구,83.81526641
2024,9,고양시 일산서구,83.46298646
2024,9,과천시,100.8860464
2024,9,구리시,91.44180297
2024,9,남양주시,83.56426436
2024,9,오산시,80.88380404
2024,9,시흥시,86.93064206
2024,9,군포시,80.43625338
2024,9,의왕시,81.9428214
2024,9,하남시,91.84129891
2024,9,용인시,87.21161841
2024,9,용인시 처인구,92.41539014
2024,9,용인시 기흥구,86.01462862
2024,9,용인시 수지구,87.17275774
2024,9,파주시,88.58146565
2024,9,이천시,97.09438968
2024,9,안성시,89.79631581
2024,9,김포시,85.72110238
2024,9,화성시,83.45350045
2024,9,광주시,86.26531667
2024,9,양주시,81.10078574
2024,9,포천시,91.99320299
2024,9,여주시,100.2908907
